PGDP_ID Provider_ID Provider Genus Species Origin Sex address longitude latitude callset_index C_origin x_missing
PD_0749 34373_BZ11016 Rogers/Jolly/Phillips-Conroy Papio kindae "Chunga, Zambia" M "Chunga, Mumbwa District, Central Province, Zambia" 26.005210199999997 -15.053556900000002 80 "Kindae, Zambia" 0.013608660610314956
PD_0750 34374_BZ11017 Rogers/Jolly/Phillips-Conroy Papio kindae "Chunga, Zambia" M "Chunga, Mumbwa District, Central Province, Zambia" 26.005210199999997 -15.053556900000002 81 "Kindae, Zambia" 0.015480574108207
PD_0751 34375_BZ11018 Rogers/Jolly/Phillips-Conroy Papio kindae "Chunga, Zambia" M "Chunga, Mumbwa District, Central Province, Zambia" 26.005210199999997 -15.053556900000002 82 "Kindae, Zambia" 0.014184397163120569
PD_0758 34424_BZ11072 Rogers/Jolly/Phillips-Conroy Papio kindae "Chunga, Zambia" M "Chunga, Mumbwa District, Central Province, Zambia" 26.005210199999997 -15.053556900000002 83 "Kindae, Zambia" 0.014161477169633953
PD_0759 34426_BZ11074 Rogers/Jolly/Phillips-Conroy Papio kindae "Chunga, Zambia" M "Chunga, Mumbwa District, Central Province, Zambia" 26.005210199999997 -15.053556900000002 84 "Kindae, Zambia" 0.01618288375937154
PD_0776 34376_BZ11019 Rogers/Jolly/Phillips-Conroy Papio kindae "Chunga, Zambia" M "Chunga, Mumbwa District, Central Province, Zambia" 26.005210199999997 -15.053556900000002 85 "Kindae, Zambia" 0.017012450687805058
PD_0777 34385_BZ11029 Rogers/Jolly/Phillips-Conroy Papio kindae "Chunga, Zambia" M "Chunga, Mumbwa District, Central Province, Zambia" 26.005210199999997 -15.053556900000002 86 "Kindae, Zambia" 0.01559312153890994
PD_0778 34390_BZ11034 Rogers/Jolly/Phillips-Conroy Papio kindae "Chunga, Zambia" M "Chunga, Mumbwa District, Central Province, Zambia" 26.005210199999997 -15.053556900000002 87 "Kindae, Zambia" 0.014992412455887562
PD_0779 34391_BZ11035 Rogers/Jolly/Phillips-Conroy Papio kindae "Chunga, Zambia" M "Chunga, Mumbwa District, Central Province, Zambia" 26.005210199999997 -15.053556900000002 88 "Kindae, Zambia" 0.01585242534581823
PD_0780 34393_BZ11037 Rogers/Jolly/Phillips-Conroy Papio kindae "Chunga, Zambia" M "Chunga, Mumbwa District, Central Province, Zambia" 26.005210199999997 -15.053556900000002 89 "Kindae, Zambia" 0.015694037928142057
