DP	0	2	0	0.000000	224534	0.159376
DP	0	3	0	0.000000	199077	0.141306
DP	0	4	0	0.000000	187411	0.133025
DP	0	5	0	0.000000	186507	0.132384
DP	0	6	0	0.000000	185481	0.131656
DP	0	7	0	0.000000	190003	0.134865
DP	0	8	0	0.000000	196843	0.139720
DP	0	9	0	0.000000	209642	0.148805
DP	0	10	0	0.000000	225186	0.159838
DP	0	11	0	0.000000	248972	0.176722
DP	0	12	0	0.000000	286731	0.203523
DP	0	13	0	0.000000	337781	0.239759
DP	0	14	0	0.000000	421859	0.299438
DP	0	15	0	0.000000	554362	0.393489
DP	0	16	0	0.000000	754008	0.535199
DP	0	17	0	0.000000	1034545	0.734326
DP	0	18	0	0.000000	1417869	1.006412
DP	0	19	0	0.000000	1924289	1.365872
DP	0	20	0	0.000000	3690134	2.619279
DP	0	21	0	0.000000	5020156	3.563336
DP	0	22	0	0.000000	5011783	3.557393
DP	0	23	0	0.000000	4543725	3.225163
DP	0	24	0	0.000000	6357217	4.512390
DP	0	25	0	0.000000	7521429	5.338754
DP	0	26	0	0.000000	6954827	4.936577
DP	0	27	0	0.000000	8372597	5.942918
DP	0	28	0	0.000000	9508032	6.748857
DP	0	29	0	0.000000	8114403	5.759651
DP	0	30	0	0.000000	8533138	6.056871
DP	0	31	0	0.000000	8937596	6.343958
DP	0	32	0	0.000000	7241530	5.140080
DP	0	33	0	0.000000	7962467	5.651806
DP	0	34	0	0.000000	9167365	6.507049
DP	0	35	0	0.000000	8296400	5.888833
DP	0	36	0	0.000000	6544054	4.645008
DP	0	37	0	0.000000	4468383	3.171684
DP	0	38	0	0.000000	2263446	1.606607
DP	0	39	0	0.000000	1122047	0.796436
DP	0	40	0	0.000000	695263	0.493502
DP	0	41	0	0.000000	469849	0.333502
DP	0	42	0	0.000000	304052	0.215818
DP	0	43	0	0.000000	173889	0.123427
DP	0	44	0	0.000000	100257	0.071163
DP	0	45	0	0.000000	69603	0.049405
DP	0	46	0	0.000000	53458	0.037945
DP	0	47	0	0.000000	31679	0.022486
DP	0	48	0	0.000000	21098	0.014975
DP	0	49	0	0.000000	20254	0.014376
DP	0	50	0	0.000000	17866	0.012681
DP	0	51	0	0.000000	19019	0.013500
DP	0	52	0	0.000000	15634	0.011097
DP	0	53	0	0.000000	11716	0.008316
DP	0	54	0	0.000000	14449	0.010256
DP	0	55	0	0.000000	9055	0.006427
DP	0	56	0	0.000000	9170	0.006509
DP	0	57	0	0.000000	10463	0.007427
DP	0	58	0	0.000000	10710	0.007602
DP	0	59	0	0.000000	10985	0.007797
DP	0	60	0	0.000000	6599	0.004684
DP	0	61	0	0.000000	6226	0.004419
DP	0	62	0	0.000000	6046	0.004291
DP	0	63	0	0.000000	4814	0.003417
DP	0	64	0	0.000000	6935	0.004923
DP	0	65	0	0.000000	4465	0.003169
DP	0	66	0	0.000000	3695	0.002623
DP	0	67	0	0.000000	5254	0.003729
DP	0	68	0	0.000000	5332	0.003785
DP	0	69	0	0.000000	2888	0.002050
DP	0	70	0	0.000000	3923	0.002785
DP	0	71	0	0.000000	2805	0.001991
DP	0	72	0	0.000000	3985	0.002829
DP	0	73	0	0.000000	2065	0.001466
DP	0	74	0	0.000000	2584	0.001834
DP	0	75	0	0.000000	2464	0.001749
DP	0	76	0	0.000000	1830	0.001299
DP	0	77	0	0.000000	1644	0.001167
DP	0	78	0	0.000000	2570	0.001824
DP	0	79	0	0.000000	1386	0.000984
DP	0	80	0	0.000000	1509	0.001071
DP	0	81	0	0.000000	2694	0.001912
DP	0	82	0	0.000000	1234	0.000876
DP	0	83	0	0.000000	1529	0.001085
DP	0	84	0	0.000000	1228	0.000872
DP	0	85	0	0.000000	891	0.000632
DP	0	86	0	0.000000	1108	0.000786
DP	0	87	0	0.000000	963	0.000684
DP	0	88	0	0.000000	770	0.000547
DP	0	89	0	0.000000	963	0.000684
DP	0	90	0	0.000000	1054	0.000748
DP	0	91	0	0.000000	1044	0.000741
DP	0	92	0	0.000000	946	0.000671
DP	0	93	0	0.000000	929	0.000659
DP	0	94	0	0.000000	2309	0.001639
DP	0	95	0	0.000000	583	0.000414
DP	0	96	0	0.000000	2078	0.001475
DP	0	97	0	0.000000	1559	0.001107
DP	0	98	0	0.000000	512	0.000363
DP	0	99	0	0.000000	455	0.000323
DP	0	100	0	0.000000	605	0.000429
DP	0	101	0	0.000000	816	0.000579
DP	0	102	0	0.000000	373	0.000265
DP	0	103	0	0.000000	671	0.000476
DP	0	104	0	0.000000	488	0.000346
DP	0	105	0	0.000000	531	0.000377
DP	0	106	0	0.000000	194	0.000138
DP	0	107	0	0.000000	344	0.000244
DP	0	108	0	0.000000	258	0.000183
DP	0	109	0	0.000000	251	0.000178
DP	0	110	0	0.000000	180	0.000128
DP	0	111	0	0.000000	226	0.000160
DP	0	112	0	0.000000	429	0.000305
DP	0	113	0	0.000000	114	0.000081
DP	0	114	0	0.000000	644	0.000457
DP	0	115	0	0.000000	97	0.000069
DP	0	116	0	0.000000	514	0.000365
DP	0	117	0	0.000000	824	0.000585
DP	0	118	0	0.000000	135	0.000096
DP	0	119	0	0.000000	354	0.000251
DP	0	120	0	0.000000	55	0.000039
DP	0	121	0	0.000000	296	0.000210
DP	0	122	0	0.000000	81	0.000057
DP	0	123	0	0.000000	77	0.000055
DP	0	124	0	0.000000	71	0.000050
DP	0	125	0	0.000000	80	0.000057
DP	0	126	0	0.000000	131	0.000093
DP	0	127	0	0.000000	113	0.000080
DP	0	128	0	0.000000	94	0.000067
DP	0	129	0	0.000000	156	0.000111
DP	0	130	0	0.000000	51	0.000036
DP	0	131	0	0.000000	162	0.000115
DP	0	132	0	0.000000	35	0.000025
DP	0	133	0	0.000000	31	0.000022
DP	0	134	0	0.000000	371	0.000263
DP	0	135	0	0.000000	178	0.000126
DP	0	136	0	0.000000	212	0.000150
DP	0	137	0	0.000000	118	0.000084
DP	0	138	0	0.000000	4	0.000003
DP	0	139	0	0.000000	11	0.000008
DP	0	140	0	0.000000	31	0.000022
DP	0	141	0	0.000000	7	0.000005
DP	0	142	0	0.000000	54	0.000038
DP	0	143	0	0.000000	3	0.000002
DP	0	144	0	0.000000	15	0.000011
DP	0	145	0	0.000000	54	0.000038
DP	0	146	0	0.000000	3	0.000002
DP	0	147	0	0.000000	4	0.000003
DP	0	148	0	0.000000	302	0.000214
DP	0	149	0	0.000000	31	0.000022
DP	0	150	0	0.000000	5	0.000004
DP	0	151	0	0.000000	5	0.000004
DP	0	152	0	0.000000	294	0.000209
DP	0	153	0	0.000000	45	0.000032
DP	0	154	0	0.000000	18	0.000013
DP	0	155	0	0.000000	10	0.000007
DP	0	156	0	0.000000	27	0.000019
DP	0	157	0	0.000000	6	0.000004
DP	0	158	0	0.000000	194	0.000138
DP	0	159	0	0.000000	151	0.000107
DP	0	160	0	0.000000	186	0.000132
DP	0	161	0	0.000000	129	0.000092
DP	0	162	0	0.000000	8	0.000006
DP	0	163	0	0.000000	58	0.000041
DP	0	164	0	0.000000	62	0.000044
DP	0	165	0	0.000000	20	0.000014
DP	0	166	0	0.000000	9	0.000006
DP	0	167	0	0.000000	4	0.000003
DP	0	168	0	0.000000	9	0.000006
DP	0	169	0	0.000000	48	0.000034
DP	0	170	0	0.000000	5	0.000004
DP	0	171	0	0.000000	5	0.000004
DP	0	172	0	0.000000	31	0.000022
DP	0	173	0	0.000000	71	0.000050
DP	0	174	0	0.000000	1	0.000001
DP	0	175	0	0.000000	15	0.000011
DP	0	176	0	0.000000	25	0.000018
DP	0	177	0	0.000000	21	0.000015
DP	0	179	0	0.000000	5	0.000004
DP	0	180	0	0.000000	235	0.000167
DP	0	181	0	0.000000	1	0.000001
DP	0	182	0	0.000000	10	0.000007
DP	0	183	0	0.000000	10	0.000007
DP	0	184	0	0.000000	1	0.000001
DP	0	185	0	0.000000	3	0.000002
DP	0	187	0	0.000000	2	0.000001
DP	0	188	0	0.000000	10	0.000007
DP	0	190	0	0.000000	4	0.000003
DP	0	191	0	0.000000	2	0.000001
DP	0	192	0	0.000000	1	0.000001
DP	0	193	0	0.000000	2	0.000001
DP	0	194	0	0.000000	1	0.000001
DP	0	195	0	0.000000	29	0.000021
DP	0	196	0	0.000000	165	0.000117
